Speech	nad@	00:02:09.796	129.796	00:02:10.087	130.087	00:00:00.291	0.291	меня
Speech	nad@	00:02:10.087	130.087	00:02:10.280	130.28	00:00:00.193	0.193	же
Speech	nad@	00:02:10.280	130.28	00:02:10.440	130.44	00:00:00.160	0.16	он
Speech	nad@	00:02:10.440	130.44	00:02:10.850	130.85	00:00:00.410	0.41	любит
Speech	nad@	00:02:10.850	130.85	00:02:11.090	131.09	00:00:00.240	0.24	и
Speech	nad@	00:02:11.090	131.09	00:02:11.544	131.544	00:00:00.454	0.454	хочет
Speech	nad@	00:02:11.544	131.544	00:02:11.836	131.836	00:00:00.292	0.292	вернуть,
Speech	nad@	00:02:12.211	132.211	00:02:12.509	132.509	00:00:00.298	0.298	а
Speech	nad@	00:02:12.509	132.509	00:02:12.807	132.807	00:00:00.298	0.298	кто-то
Speech	nad@	00:02:12.807	132.807	00:02:13.106	133.106	00:00:00.299	0.299	из
Speech	nad@	00:02:13.106	133.106	00:02:13.404	133.404	00:00:00.298	0.298	членов
Speech	nad@	00:02:13.404	133.404	00:02:13.702	133.702	00:00:00.298	0.298	моей
Speech	nad@	00:02:13.702	133.702	00:02:14.001	134.001	00:00:00.299	0.299	семьи.
Speech	nad@	00:02:14.561	134.561	00:02:14.882	134.882	00:00:00.321	0.321	И
Speech	nad@	00:02:14.882	134.882	00:02:15.203	135.203	00:00:00.321	0.321	стоило
Speech	nad@	00:02:15.203	135.203	00:02:15.525	135.525	00:00:00.322	0.322	мне
Speech	nad@	00:02:15.525	135.525	00:02:15.846	135.846	00:00:00.321	0.321	подать
Speech	nad@	00:02:15.846	135.846	00:02:16.168	136.168	00:00:00.322	0.322	документы
Speech	nad@	00:02:16.168	136.168	00:02:16.489	136.489	00:00:00.321	0.321	на
Speech	nad@	00:02:16.489	136.489	00:02:16.811	136.811	00:00:00.322	0.322	развод,
Speech	nad@	00:02:17.211	137.211	00:02:17.518	137.518	00:00:00.307	0.307	как
Speech	nad@	00:02:17.518	137.518	00:02:17.826	137.826	00:00:00.308	0.308	напали
Speech	nad@	00:02:17.826	137.826	00:02:18.133	138.133	00:00:00.307	0.307	на
Speech	nad@	00:02:18.133	138.133	00:02:18.441	138.441	00:00:00.308	0.308	отца.
Speech	nad@	00:02:19.851	139.851	00:02:20.263	140.263	00:00:00.412	0.412	Теперь
Speech	nad@	00:02:20.263	140.263	00:02:20.410	140.41	00:00:00.147	0.147	он
Speech	nad@	00:02:20.410	140.41	00:02:20.490	140.49	00:00:00.080	0.08	в
Speech	nad@	00:02:20.490	140.49	00:02:21.140	141.14	00:00:00.650	0.65	инвалидной
Speech	nad@	00:02:21.140	141.14	00:02:21.911	141.911	00:00:00.771	0.771	коляске.
Speech	nad@	00:02:23.166	143.166	00:02:23.260	143.26	00:00:00.094	0.094	-
Speech	nad@	00:02:23.260	143.26	00:02:23.440	143.44	00:00:00.180	0.18	Мы
Speech	nad@	00:02:23.440	143.44	00:02:23.840	143.84	00:00:00.400	0.4	найдем
Speech	nad@	00:02:23.840	143.84	00:02:24.180	144.18	00:00:00.340	0.34	управу
Speech	nad@	00:02:24.180	144.18	00:02:24.330	144.33	00:00:00.150	0.15	на
Speech	nad@	00:02:24.330	144.33	00:02:24.610	144.61	00:00:00.280	0.28	твоего
Speech	nad@	00:02:24.610	144.61	00:02:24.980	144.98	00:00:00.370	0.37	мужа,
Speech	nad@	00:02:24.980	144.98	00:02:25.110	145.11	00:00:00.130	0.13	не
Speech	nad@	00:02:25.110	145.11	00:02:25.666	145.666	00:00:00.556	0.556	волнуйся.
